NPRODUCTO,CONCURSO,R1,R2,R3,R4,R5,FECHA,PRIMOS
60,21559,6,6,2,8,1,2018-02-21,1
60,21558,8,5,7,7,1,2018-02-21,3
60,21557,0,1,5,8,6,2018-02-20,1
60,21556,3,4,8,5,2,2018-02-20,3
60,21555,3,9,7,1,3,2018-02-20,3
60,21554,6,6,1,1,9,2018-02-20,0
60,21553,9,2,7,5,4,2018-02-20,3
60,21552,2,0,4,8,2,2018-02-19,2
60,21551,1,6,9,7,8,2018-02-19,1
60,21550,7,4,9,3,0,2018-02-19,2
60,21549,9,5,9,5,0,2018-02-19,2
60,21548,1,1,6,7,4,2018-02-19,1
60,21547,7,3,4,7,1,2018-02-18,3
60,21546,4,3,6,1,1,2018-02-18,1
60,21545,7,6,3,2,2,2018-02-18,4
60,21544,2,3,2,4,1,2018-02-18,3
60,21543,4,7,6,8,3,2018-02-18,2
60,21542,9,3,0,8,1,2018-02-17,1
60,21541,3,4,3,2,3,2018-02-17,4
60,21540,1,6,4,4,5,2018-02-17,1
60,21539,0,3,3,7,1,2018-02-17,3
60,21538,6,2,8,0,3,2018-02-17,2
60,21537,5,6,2,4,4,2018-02-16,2
60,21536,2,1,1,9,8,2018-02-16,1
60,21535,3,0,0,6,2,2018-02-16,2
60,21534,1,1,5,9,1,2018-02-16,1
60,21533,3,4,2,6,3,2018-02-16,3
60,21532,9,1,9,4,0,2018-02-15,0
60,21531,1,9,3,6,9,2018-02-15,1
60,21530,1,9,8,9,1,2018-02-15,0
60,21529,8,5,2,6,9,2018-02-15,2
60,21528,6,9,4,6,8,2018-02-15,0
60,21527,4,0,5,5,2,2018-02-14,3
60,21526,0,6,6,0,9,2018-02-14,0
60,21525,1,4,8,8,3,2018-02-14,1
60,21524,7,9,0,3,8,2018-02-14,2
60,21523,4,9,7,2,1,2018-02-14,2
60,21522,1,9,8,8,2,2018-02-13,1
60,21521,7,7,4,7,6,2018-02-13,3
60,21520,2,8,8,6,9,2018-02-13,1
60,21519,0,1,2,9,7,2018-02-13,2
60,21518,8,2,7,1,0,2018-02-13,2
60,21517,7,9,3,2,4,2018-02-12,3
60,21516,6,3,7,3,8,2018-02-12,3
60,21515,1,8,9,5,5,2018-02-12,2
60,21514,0,1,5,8,5,2018-02-12,2
60,21513,2,4,2,9,5,2018-02-12,3
60,21512,1,7,3,2,8,2018-02-11,3
60,21511,6,2,8,0,4,2018-02-11,1
60,21510,3,4,1,0,4,2018-02-11,1
60,21509,2,1,6,2,8,2018-02-11,2
60,21508,0,4,2,9,6,2018-02-11,1
60,21507,0,3,6,7,8,2018-02-10,2
60,21506,7,8,0,2,3,2018-02-10,3
60,21505,1,8,0,4,0,2018-02-10,0
60,21504,2,0,0,1,0,2018-02-10,1
60,21503,0,3,1,9,1,2018-02-10,1
60,21502,6,1,0,9,2,2018-02-09,1
60,21501,4,8,4,9,1,2018-02-09,0
60,21500,8,9,7,7,5,2018-02-09,3
60,21499,3,4,5,4,4,2018-02-09,2
60,21498,8,6,6,4,8,2018-02-09,0
60,21497,7,5,1,5,0,2018-02-08,3
60,21496,5,7,8,8,6,2018-02-08,2
60,21495,5,8,4,0,5,2018-02-08,2
60,21494,8,5,0,3,9,2018-02-08,2
60,21493,4,9,8,9,0,2018-02-08,0
60,21492,7,4,5,6,4,2018-02-07,2
60,21491,2,6,5,3,8,2018-02-07,3
60,21490,3,4,3,5,4,2018-02-07,3
60,21489,3,2,2,5,8,2018-02-07,4
60,21488,2,8,2,2,5,2018-02-07,4
60,21487,3,7,7,7,5,2018-02-06,5
60,21486,1,6,6,5,7,2018-02-06,2
60,21485,1,5,8,4,2,2018-02-06,2
60,21484,2,7,6,0,2,2018-02-06,3
60,21483,0,0,1,4,5,2018-02-06,1
60,21482,7,2,7,3,4,2018-02-05,4
60,21481,3,4,9,9,8,2018-02-05,1
60,21480,0,8,7,4,6,2018-02-05,1
60,21479,5,0,0,0,0,2018-02-05,1
60,21478,3,4,9,8,9,2018-02-05,1
60,21477,3,3,3,3,6,2018-02-04,4
60,21476,4,6,3,8,2,2018-02-04,2
60,21475,8,1,4,8,2,2018-02-04,1
60,21474,2,6,1,5,7,2018-02-04,3
60,21473,7,3,0,2,3,2018-02-04,4
60,21472,9,3,0,5,8,2018-02-03,2
60,21471,1,3,7,7,3,2018-02-03,4
60,21470,4,1,6,9,9,2018-02-03,0
60,21469,3,4,4,7,2,2018-02-03,3
60,21468,3,9,5,9,2,2018-02-03,3
60,21467,5,2,8,1,6,2018-02-02,2
60,21466,7,2,2,6,3,2018-02-02,4
60,21465,7,8,5,4,1,2018-02-02,2
60,21464,7,1,7,1,5,2018-02-02,3
60,21463,7,3,7,5,9,2018-02-02,4
60,21462,2,6,2,3,3,2018-02-01,4
60,21461,6,3,7,6,1,2018-02-01,2
60,21460,8,5,4,3,8,2018-02-01,2
60,21459,4,1,2,7,2,2018-02-01,3
60,21458,6,8,0,0,7,2018-02-01,1
60,21457,5,8,1,5,2,2018-01-31,3
60,21456,1,8,4,2,0,2018-01-31,1
60,21455,3,0,2,2,5,2018-01-31,4
60,21454,6,3,7,8,1,2018-01-31,2
60,21453,5,7,1,6,0,2018-01-31,2
60,21452,0,2,7,4,7,2018-01-30,3
60,21451,8,0,8,3,4,2018-01-30,1
60,21450,3,2,4,9,1,2018-01-30,2
60,21449,7,9,7,6,6,2018-01-30,2
60,21448,6,0,3,6,1,2018-01-30,1
60,21447,2,1,6,3,5,2018-01-29,3
60,21446,6,1,2,9,3,2018-01-29,2
60,21445,0,7,6,1,1,2018-01-29,1
60,21444,9,9,0,8,9,2018-01-29,0
60,21443,2,8,5,8,9,2018-01-29,2
60,21442,2,2,6,3,8,2018-01-28,3
60,21441,8,7,2,3,0,2018-01-28,3
60,21440,8,4,1,6,0,2018-01-28,0
60,21439,1,3,9,4,7,2018-01-28,2
60,21438,9,7,5,9,6,2018-01-28,2
60,21437,9,3,0,9,7,2018-01-27,2
60,21436,7,2,7,2,1,2018-01-27,4
60,21435,8,3,5,1,8,2018-01-27,2
60,21434,9,0,9,7,9,2018-01-27,1
60,21433,1,7,3,1,6,2018-01-27,2
60,21432,1,3,7,3,5,2018-01-26,4
60,21431,1,5,1,9,2,2018-01-26,2
60,21430,1,3,6,6,2,2018-01-26,2
60,21429,8,3,5,7,2,2018-01-26,4
60,21428,8,0,1,6,3,2018-01-26,1
60,21427,4,0,7,2,6,2018-01-25,2
60,21426,9,7,8,2,0,2018-01-25,2
60,21425,1,8,3,3,4,2018-01-25,2
60,21424,9,3,4,4,2,2018-01-25,2
60,21423,2,8,3,4,5,2018-01-25,3
60,21422,4,8,4,5,4,2018-01-24,1
60,21421,0,7,8,9,8,2018-01-24,1
60,21420,1,5,5,5,1,2018-01-24,3
60,21419,7,2,4,9,3,2018-01-24,3
60,21418,8,4,7,2,0,2018-01-24,2
60,21417,4,3,1,7,7,2018-01-23,3
60,21416,8,5,8,5,6,2018-01-23,2
60,21415,8,5,7,9,7,2018-01-23,3
60,21414,6,3,9,2,1,2018-01-23,2
60,21413,1,4,3,3,9,2018-01-23,2
60,21412,8,6,8,6,1,2018-01-22,0
60,21411,6,1,4,0,8,2018-01-22,0
60,21410,2,3,6,8,4,2018-01-22,2
60,21409,0,0,4,7,9,2018-01-22,1
60,21408,2,8,9,7,3,2018-01-22,3
60,21407,0,4,8,1,4,2018-01-21,0
60,21406,0,3,5,0,6,2018-01-21,2
60,21405,3,6,8,4,8,2018-01-21,1
60,21404,1,5,6,6,0,2018-01-21,1
60,21403,0,5,8,6,8,2018-01-21,1
60,21402,7,6,5,9,7,2018-01-20,3
60,21401,6,3,0,1,8,2018-01-20,1
60,21400,2,0,4,9,1,2018-01-20,1
60,21399,1,6,9,9,1,2018-01-20,0
60,21398,4,8,9,2,3,2018-01-20,2
60,21397,0,6,3,0,0,2018-01-19,1
60,21396,7,8,8,5,1,2018-01-19,2
60,21395,1,6,6,9,7,2018-01-19,1
60,21394,0,3,6,9,4,2018-01-19,1
60,21393,3,9,8,8,1,2018-01-19,1
60,21392,7,4,6,9,8,2018-01-18,1
60,21391,8,1,6,2,1,2018-01-18,1
60,21390,7,0,4,4,9,2018-01-18,1
60,21389,2,0,6,6,7,2018-01-18,2
60,21388,0,2,3,2,6,2018-01-18,3
60,21387,6,0,2,1,4,2018-01-17,1
60,21386,0,5,0,7,2,2018-01-17,3
60,21385,5,5,9,6,8,2018-01-17,2
60,21384,8,7,8,2,8,2018-01-17,2
60,21383,1,7,6,1,6,2018-01-17,1
60,21382,5,9,2,2,2,2018-01-16,4
60,21381,0,7,8,8,5,2018-01-16,2
60,21380,5,3,9,6,0,2018-01-16,2
60,21379,2,0,1,4,4,2018-01-16,1
60,21378,2,9,4,5,2,2018-01-16,3
60,21377,1,9,4,2,7,2018-01-15,2
60,21376,7,4,0,4,0,2018-01-15,1
60,21375,0,0,8,6,0,2018-01-15,0
60,21374,1,7,9,7,7,2018-01-15,3
60,21373,9,8,4,2,3,2018-01-15,2
60,21372,8,9,2,8,6,2018-01-14,1
60,21371,8,7,9,9,7,2018-01-14,2
60,21370,7,2,7,6,8,2018-01-14,3
60,21369,7,9,6,4,0,2018-01-14,1
60,21368,2,2,7,8,1,2018-01-14,3
60,21367,0,2,1,6,5,2018-01-13,2
60,21366,2,8,4,5,1,2018-01-13,2
60,21365,4,6,9,3,8,2018-01-13,1
60,21364,1,5,1,6,6,2018-01-13,1
60,21363,3,9,1,3,3,2018-01-13,3
60,21362,2,2,4,8,4,2018-01-12,2
60,21361,6,5,4,9,1,2018-01-12,1
60,21360,2,5,6,1,4,2018-01-12,2
60,21359,2,4,6,8,6,2018-01-12,1
60,21358,6,2,3,1,1,2018-01-12,2
60,21357,3,4,8,7,5,2018-01-11,3
60,21356,9,7,1,6,1,2018-01-11,1
60,21355,4,0,1,6,9,2018-01-11,0
60,21354,6,3,1,5,1,2018-01-11,2
60,21353,2,2,7,7,0,2018-01-11,4
60,21352,5,0,5,7,6,2018-01-10,3
60,21351,6,4,7,6,6,2018-01-10,1
60,21350,5,2,8,0,8,2018-01-10,2
60,21349,2,1,8,7,4,2018-01-10,2
60,21348,6,1,1,7,1,2018-01-10,1
60,21347,5,5,3,2,6,2018-01-09,4
60,21346,7,4,1,3,6,2018-01-09,2
60,21345,4,5,8,1,2,2018-01-09,2
60,21344,4,0,6,0,5,2018-01-09,1
60,21343,4,1,1,5,2,2018-01-09,2
60,21342,4,7,8,0,9,2018-01-08,1
60,21341,5,5,5,5,9,2018-01-08,4
60,21340,4,4,1,3,5,2018-01-08,2
60,21339,1,7,4,5,0,2018-01-08,2
60,21338,2,2,8,0,2,2018-01-08,3
60,21337,4,7,5,8,6,2018-01-07,2
60,21336,8,4,7,7,3,2018-01-07,3
60,21335,5,5,0,4,3,2018-01-07,3
60,21334,2,8,3,2,0,2018-01-07,3
60,21333,9,0,7,6,0,2018-01-07,1
60,21332,7,8,9,7,0,2018-01-06,2
60,21331,1,9,7,9,9,2018-01-06,1
60,21330,5,5,2,7,6,2018-01-06,4
60,21329,0,0,2,6,8,2018-01-06,1
60,21328,2,4,0,9,6,2018-01-06,1
60,21327,5,4,1,1,4,2018-01-05,1
60,21326,3,6,3,8,1,2018-01-05,2
60,21325,3,9,5,4,8,2018-01-05,2
60,21324,0,5,3,0,6,2018-01-05,2
60,21323,2,6,6,0,3,2018-01-05,2
60,21322,0,6,4,6,7,2018-01-04,1
60,21321,6,5,2,6,2,2018-01-04,3
60,21320,2,5,4,4,3,2018-01-04,3
60,21319,9,0,9,3,2,2018-01-04,2
60,21318,2,0,9,0,2,2018-01-04,2
60,21317,2,9,7,6,0,2018-01-03,2
60,21316,0,9,5,2,2,2018-01-03,3
60,21315,7,4,8,7,8,2018-01-03,2
60,21314,5,8,1,2,3,2018-01-03,3
60,21313,6,3,9,0,2,2018-01-03,2
60,21312,9,9,8,7,2,2018-01-02,2
60,21311,2,5,7,4,2,2018-01-02,4
60,21310,5,1,0,1,8,2018-01-02,1
60,21309,8,1,8,1,3,2018-01-02,1
60,21308,5,2,1,7,4,2018-01-02,3
60,21307,8,2,9,5,8,2018-01-01,2
60,21306,6,2,8,6,7,2018-01-01,2
60,21305,3,6,9,4,4,2018-01-01,1
60,21304,3,2,2,1,8,2018-01-01,3
60,21303,2,1,1,3,5,2018-01-01,3
60,21302,1,6,0,0,9,2017-12-31,0
60,21301,9,2,5,4,1,2017-12-31,2
60,21300,0,5,6,1,6,2017-12-31,1
60,21299,1,6,2,4,8,2017-12-31,1
60,21298,5,6,1,0,2,2017-12-31,2
60,21297,9,2,8,4,4,2017-12-30,1
60,21296,7,7,1,2,2,2017-12-30,4
60,21295,5,2,0,4,8,2017-12-30,2
60,21294,3,3,7,6,6,2017-12-30,3
60,21293,0,7,6,6,9,2017-12-30,1
60,21292,0,3,0,7,3,2017-12-29,3
60,21291,9,7,0,5,8,2017-12-29,2
60,21290,1,2,7,2,2,2017-12-29,4
60,21289,1,0,0,8,2,2017-12-29,1
60,21288,7,9,5,7,0,2017-12-29,3
60,21287,7,3,4,2,2,2017-12-28,4
60,21286,2,9,9,6,0,2017-12-28,1
60,21285,2,0,0,0,7,2017-12-28,2
60,21284,9,7,0,6,3,2017-12-28,2
60,21283,4,6,8,3,1,2017-12-28,1
60,21282,9,3,6,4,3,2017-12-27,2
60,21281,1,3,3,5,0,2017-12-27,3
60,21280,4,4,9,0,7,2017-12-27,1
60,21279,2,3,9,9,2,2017-12-27,3
60,21278,6,2,5,1,8,2017-12-27,2
60,21277,7,1,6,6,4,2017-12-26,1
60,21276,1,9,2,5,3,2017-12-26,3
60,21275,3,8,1,7,1,2017-12-26,2
60,21274,7,7,7,9,1,2017-12-26,3
60,21273,0,6,3,3,0,2017-12-26,2
60,21272,3,7,8,9,2,2017-12-25,3
60,21271,7,9,1,9,0,2017-12-25,1
60,21270,2,7,5,5,2,2017-12-25,5
60,21269,0,5,0,0,9,2017-12-25,1
60,21268,7,9,2,6,7,2017-12-25,3
60,21267,1,9,4,1,6,2017-12-24,0
60,21266,0,1,0,8,6,2017-12-24,0
60,21265,6,8,5,1,2,2017-12-24,2
60,21264,0,2,4,8,5,2017-12-24,2
60,21263,9,4,6,5,9,2017-12-24,1
60,21262,4,5,6,1,9,2017-12-23,1
60,21261,8,3,0,4,3,2017-12-23,2
60,21260,4,6,4,6,7,2017-12-23,1
60,21259,3,6,4,2,5,2017-12-23,3
60,21258,7,4,2,7,4,2017-12-23,3
60,21257,7,9,7,8,7,2017-12-22,3
60,21256,4,9,0,7,4,2017-12-22,1
60,21255,4,1,2,9,3,2017-12-22,2
60,21254,1,0,4,9,8,2017-12-22,0
60,21253,2,0,9,1,7,2017-12-22,2
60,21252,3,9,5,2,7,2017-12-21,4
60,21251,9,3,7,7,0,2017-12-21,3
60,21250,9,8,8,2,2,2017-12-21,2
60,21249,5,3,1,8,0,2017-12-21,2
60,21248,9,4,1,0,7,2017-12-21,1
60,21247,9,4,3,0,0,2017-12-20,1
60,21246,2,6,9,9,1,2017-12-20,1
60,21245,9,5,0,7,4,2017-12-20,2
60,21244,0,2,2,0,0,2017-12-20,2
60,21243,1,0,4,2,0,2017-12-20,1
60,21242,1,1,0,5,3,2017-12-19,2
60,21241,4,4,6,0,9,2017-12-19,0
60,21240,6,5,2,9,3,2017-12-19,3
60,21239,5,7,8,6,2,2017-12-19,3
60,21238,8,1,1,0,4,2017-12-19,0
60,21237,0,0,9,2,2,2017-12-18,2
60,21236,9,2,9,8,6,2017-12-18,1
60,21235,7,7,5,9,4,2017-12-18,3
60,21234,8,8,4,8,9,2017-12-18,0
60,21233,7,3,2,8,6,2017-12-18,3
60,21232,6,7,7,0,5,2017-12-17,3
60,21231,5,6,7,9,2,2017-12-17,3
60,21230,0,1,1,7,3,2017-12-17,2
60,21229,8,2,1,2,1,2017-12-17,2
60,21228,7,4,1,0,9,2017-12-17,1
60,21227,8,6,7,1,5,2017-12-16,2
60,21226,7,4,6,2,5,2017-12-16,3
60,21225,9,1,1,9,6,2017-12-16,0
60,21224,4,3,6,2,1,2017-12-16,2
60,21223,3,6,0,2,5,2017-12-16,3
60,21222,4,1,6,1,4,2017-12-15,0
60,21221,6,9,0,1,0,2017-12-15,0
60,21220,7,0,6,9,1,2017-12-15,1
60,21219,1,6,3,1,2,2017-12-15,2
60,21218,8,7,8,7,0,2017-12-15,2
60,21217,7,8,3,1,2,2017-12-14,3
60,21216,7,6,4,6,9,2017-12-14,1
60,21215,8,6,9,2,7,2017-12-14,2
60,21214,3,9,2,6,4,2017-12-14,2
60,21213,8,2,3,2,5,2017-12-14,4
60,21212,5,6,3,5,5,2017-12-13,4
60,21211,0,2,7,3,8,2017-12-13,3
60,21210,8,5,4,0,7,2017-12-13,2
60,21209,7,8,7,6,3,2017-12-13,3
60,21208,0,0,8,3,7,2017-12-13,2
60,21207,3,8,3,3,5,2017-12-12,4
60,21206,7,0,8,3,8,2017-12-12,2
60,21205,3,3,9,9,5,2017-12-12,3
60,21204,8,7,7,2,7,2017-12-12,4
60,21203,4,2,9,5,6,2017-12-12,2
60,21202,9,2,6,5,8,2017-12-11,2
60,21201,4,3,6,0,8,2017-12-11,1
60,21200,3,3,5,7,1,2017-12-11,4
60,21199,3,4,9,2,5,2017-12-11,3
60,21198,1,9,5,9,3,2017-12-11,2
60,21197,7,6,2,3,6,2017-12-10,3
60,21196,8,5,5,5,0,2017-12-10,3
60,21195,8,8,4,2,0,2017-12-10,1
60,21194,9,5,2,3,7,2017-12-10,4
60,21193,7,9,2,6,1,2017-12-10,2
60,21192,8,1,2,2,9,2017-12-09,2
60,21191,6,7,8,0,8,2017-12-09,1
60,21190,8,1,8,2,5,2017-12-09,2
60,21189,3,9,4,0,0,2017-12-09,1
60,21188,2,8,5,2,2,2017-12-09,4
60,21187,3,9,3,1,2,2017-12-08,3
60,21186,5,4,9,7,9,2017-12-08,2
60,21185,3,0,0,7,2,2017-12-08,3
60,21184,5,2,7,6,8,2017-12-08,3
60,21183,0,9,6,6,1,2017-12-08,0
60,21182,9,5,6,6,6,2017-12-07,1
60,21181,7,3,1,8,5,2017-12-07,3
60,21180,1,5,7,0,3,2017-12-07,3
60,21179,0,4,9,4,7,2017-12-07,1
60,21178,8,8,3,0,8,2017-12-07,1
60,21177,4,1,8,8,3,2017-12-06,1
60,21176,1,4,9,9,7,2017-12-06,1
60,21175,9,7,4,8,5,2017-12-06,2
60,21174,5,4,2,1,9,2017-12-06,2
60,21173,3,1,6,0,6,2017-12-06,1
60,21172,0,0,4,9,4,2017-12-05,0
60,21171,9,0,4,6,5,2017-12-05,1
60,21170,5,2,9,3,2,2017-12-05,4
60,21169,7,3,8,3,9,2017-12-05,3
60,21168,5,7,4,2,8,2017-12-05,3
60,21167,5,7,6,9,4,2017-12-04,2
60,21166,3,0,4,2,0,2017-12-04,2
60,21165,5,7,9,2,6,2017-12-04,3
60,21164,0,6,4,4,5,2017-12-04,1
60,21163,5,1,5,4,5,2017-12-04,3
60,21162,1,4,9,5,6,2017-12-03,1
60,21161,2,2,1,6,1,2017-12-03,2
60,21160,0,2,5,9,7,2017-12-03,3
60,21159,0,5,0,7,5,2017-12-03,3
60,21158,8,1,9,5,4,2017-12-03,1
60,21157,7,0,9,4,7,2017-12-02,2
60,21156,3,8,6,8,8,2017-12-02,1
60,21155,4,4,6,9,0,2017-12-02,0
60,21154,1,9,3,7,4,2017-12-02,2
60,21153,6,2,5,9,5,2017-12-02,3
60,21152,2,7,1,9,1,2017-12-01,2
60,21151,0,6,5,7,5,2017-12-01,3
60,21150,8,8,6,8,5,2017-12-01,1
60,21149,1,1,8,3,3,2017-12-01,2
60,21148,7,5,8,9,2,2017-12-01,3
60,21147,3,2,7,7,4,2017-11-30,4
60,21146,9,1,9,7,8,2017-11-30,1
60,21145,7,3,6,0,4,2017-11-30,2
60,21144,4,5,3,8,0,2017-11-30,2
60,21143,5,9,1,5,8,2017-11-30,2
60,21142,3,8,1,3,0,2017-11-29,2
60,21141,2,7,0,3,6,2017-11-29,3
60,21140,4,2,1,3,1,2017-11-29,2
60,21139,9,4,5,1,3,2017-11-29,2
60,21138,5,9,8,8,1,2017-11-29,1
60,21137,9,9,6,1,0,2017-11-28,0
60,21136,1,5,0,2,0,2017-11-28,2
60,21135,7,5,1,9,8,2017-11-28,2
60,21134,0,9,5,5,9,2017-11-28,2
60,21133,9,6,0,9,0,2017-11-28,0
60,21132,9,9,5,5,5,2017-11-27,3
60,21131,9,8,4,8,8,2017-11-27,0
60,21130,6,0,3,7,4,2017-11-27,2
60,21129,5,9,9,8,0,2017-11-27,1
60,21128,8,6,0,1,7,2017-11-27,1
60,21127,7,8,2,2,7,2017-11-26,4
60,21126,4,5,6,5,7,2017-11-26,3
60,21125,7,1,2,1,6,2017-11-26,2
60,21124,1,2,8,7,4,2017-11-26,2
60,21123,2,0,5,2,3,2017-11-26,4
60,21122,8,5,2,3,1,2017-11-25,3
60,21121,0,2,2,8,3,2017-11-25,3
60,21120,1,1,7,6,3,2017-11-25,2
60,21119,4,5,9,1,3,2017-11-25,2
60,21118,7,6,3,1,5,2017-11-25,3
60,21117,6,2,3,6,6,2017-11-24,2
60,21116,7,9,3,9,7,2017-11-24,3
60,21115,5,5,2,3,1,2017-11-24,4
60,21114,0,0,5,4,6,2017-11-24,1
60,21113,2,4,3,3,6,2017-11-24,3
60,21112,3,1,7,5,8,2017-11-23,3
60,21111,7,7,3,2,5,2017-11-23,5
60,21110,4,8,6,7,5,2017-11-23,2
60,21109,7,6,9,8,1,2017-11-23,1
60,21108,7,2,0,8,4,2017-11-23,2
60,21107,7,2,9,2,8,2017-11-22,3
60,21106,2,0,6,8,7,2017-11-22,2
60,21105,8,2,7,0,4,2017-11-22,2
60,21104,7,8,5,8,0,2017-11-22,2
60,21103,1,4,6,8,2,2017-11-22,1
60,21102,6,5,9,5,1,2017-11-21,2
60,21101,7,2,5,6,6,2017-11-21,3
60,21100,3,3,7,1,7,2017-11-21,4
60,21099,3,7,1,2,9,2017-11-21,3
60,21098,7,2,6,0,1,2017-11-21,2
60,21097,6,8,1,5,4,2017-11-20,1
60,21096,4,7,8,9,4,2017-11-20,1
60,21095,6,2,1,5,2,2017-11-20,3
60,21094,2,4,1,4,0,2017-11-20,1
60,21093,9,8,0,7,0,2017-11-20,1
60,21092,2,5,0,2,7,2017-11-19,4
60,21091,6,0,1,0,0,2017-11-19,0
60,21090,4,7,2,6,7,2017-11-19,3
60,21089,2,3,7,3,2,2017-11-19,5
60,21088,9,7,6,2,0,2017-11-19,2
60,21087,5,4,2,0,8,2017-11-18,2
60,21086,9,7,0,9,5,2017-11-18,2
60,21085,8,9,7,6,4,2017-11-18,1
60,21084,6,0,0,6,0,2017-11-18,0
60,21083,2,0,6,8,8,2017-11-18,1
60,21082,4,9,3,7,3,2017-11-17,3
60,21081,4,0,2,2,5,2017-11-17,3
60,21080,6,2,7,7,9,2017-11-17,3
60,21079,7,6,2,0,3,2017-11-17,3
60,21078,6,9,5,9,6,2017-11-17,1
60,21077,2,0,7,3,4,2017-11-16,3
60,21076,0,9,9,6,4,2017-11-16,0
60,21075,2,6,9,9,5,2017-11-16,2
60,21074,2,6,9,3,7,2017-11-16,3
60,21073,3,0,4,5,2,2017-11-16,3
60,21072,9,6,6,5,2,2017-11-15,2
60,21071,5,9,7,4,8,2017-11-15,2
60,21070,8,2,3,4,8,2017-11-15,2
60,21069,6,5,6,0,0,2017-11-15,1
60,21068,7,7,3,0,2,2017-11-15,4
60,21067,6,0,4,7,9,2017-11-14,1
60,21066,2,6,6,0,3,2017-11-14,2
60,21065,8,8,1,3,3,2017-11-14,2
60,21064,4,3,5,4,4,2017-11-14,2
60,21063,0,2,8,8,0,2017-11-14,1
60,21062,4,4,6,7,4,2017-11-13,1
60,21061,4,2,6,1,0,2017-11-13,1
60,21060,7,3,3,5,9,2017-11-13,4
60,21059,1,3,3,2,9,2017-11-13,3
60,21058,9,8,4,6,2,2017-11-13,1
60,21057,0,9,4,7,4,2017-11-12,1
60,21056,4,2,6,0,5,2017-11-12,2
60,21055,8,0,1,0,5,2017-11-12,1
60,21054,8,2,3,4,6,2017-11-12,2
60,21053,0,6,4,8,2,2017-11-12,1
60,21052,0,6,9,6,9,2017-11-11,0
60,21051,8,2,8,3,1,2017-11-11,2
60,21050,4,7,1,7,9,2017-11-11,2
60,21049,3,8,4,7,1,2017-11-11,2
60,21048,1,0,1,2,1,2017-11-11,1
60,21047,3,7,8,0,7,2017-11-10,3
60,21046,0,6,2,7,0,2017-11-10,2
60,21045,2,6,9,2,3,2017-11-10,3
60,21044,7,3,4,2,4,2017-11-10,3
60,21043,2,4,5,2,2,2017-11-10,4
60,21042,2,6,7,3,8,2017-11-09,3
60,21041,0,4,5,5,9,2017-11-09,2
60,21040,5,0,9,1,5,2017-11-09,2
60,21039,9,0,9,2,5,2017-11-09,2
60,21038,0,1,1,7,4,2017-11-09,1
60,21037,3,8,5,2,7,2017-11-08,4
60,21036,9,8,0,9,6,2017-11-08,0
60,21035,9,2,1,3,2,2017-11-08,3
60,21034,5,5,7,7,9,2017-11-08,4
60,21033,2,1,8,4,3,2017-11-08,2
60,21032,1,7,8,1,7,2017-11-07,2
60,21031,6,4,1,9,9,2017-11-07,0
60,21030,1,9,4,7,8,2017-11-07,1
60,21029,7,1,8,8,9,2017-11-07,1
60,21028,4,7,6,6,0,2017-11-07,1
60,21027,4,3,7,5,4,2017-11-06,3
60,21026,9,6,5,3,7,2017-11-06,3
60,21025,5,0,9,8,2,2017-11-06,2
60,21024,1,2,3,2,2,2017-11-06,4
60,21023,9,3,1,5,2,2017-11-06,3
60,21022,1,0,3,3,4,2017-11-05,2
60,21021,8,0,4,0,0,2017-11-05,0
60,21020,3,0,1,3,2,2017-11-05,3
60,21019,3,9,5,7,2,2017-11-05,4
60,21018,7,0,9,3,4,2017-11-05,2
60,21017,7,1,7,8,7,2017-11-04,3
60,21016,9,2,1,5,9,2017-11-04,2
60,21015,3,4,3,9,4,2017-11-04,2
60,21014,6,7,4,3,4,2017-11-04,2
60,21013,0,1,3,0,4,2017-11-04,1
60,21012,0,7,4,8,1,2017-11-03,1
60,21011,4,7,1,0,5,2017-11-03,2
60,21010,4,4,2,4,0,2017-11-03,1
60,21009,6,6,1,9,9,2017-11-03,0
60,21008,5,2,8,8,6,2017-11-03,2
60,21007,1,0,9,0,6,2017-11-02,0
60,21006,7,7,7,6,1,2017-11-02,3
60,21005,8,7,5,4,2,2017-11-02,3
60,21004,1,3,1,5,4,2017-11-02,2
60,21003,8,5,1,9,4,2017-11-02,1
60,21002,6,8,9,6,1,2017-11-01,0
60,21001,6,5,3,3,2,2017-11-01,4
60,21000,7,5,8,9,0,2017-11-01,2
60,20999,5,7,6,8,9,2017-11-01,2
60,20998,8,4,5,2,2,2017-11-01,3
60,20997,9,4,0,9,5,2017-10-31,1
60,20996,1,2,5,0,9,2017-10-31,2
60,20995,2,7,5,7,1,2017-10-31,4
60,20994,8,5,9,4,2,2017-10-31,2
60,20993,8,3,6,1,7,2017-10-31,2
60,20992,8,9,1,8,4,2017-10-30,0
60,20991,0,4,3,7,9,2017-10-30,2
60,20990,2,9,6,1,9,2017-10-30,1
60,20989,6,8,2,6,3,2017-10-30,2
60,20988,4,4,4,4,2,2017-10-30,1
60,20987,0,3,3,4,7,2017-10-29,3
60,20986,5,0,8,7,8,2017-10-29,2
60,20985,4,9,0,4,5,2017-10-29,1
60,20984,7,7,9,7,3,2017-10-29,4
60,20983,2,1,3,4,9,2017-10-29,2
60,20982,4,2,3,1,7,2017-10-28,3
60,20981,0,4,5,5,8,2017-10-28,2
60,20980,5,9,5,9,4,2017-10-28,2
60,20979,1,5,3,9,4,2017-10-28,2
